scope,feature,feature_family,is_provenance_like,train_nonzero_rate,test_nonzero_rate,train_std,test_std,fwd_20d_realized_vol_train_spearman,fwd_20d_realized_vol_test_spearman,fwd_20d_max_drawdown_train_spearman,fwd_20d_max_drawdown_test_spearman,fwd_5d_return_train_spearman,fwd_5d_return_test_spearman,fwd_20d_high_vol_flag_train_auc,fwd_20d_high_vol_flag_test_auc,fwd_20d_drawdown_flag_train_auc,fwd_20d_drawdown_flag_test_auc,fwd_20d_risk_flag_train_auc,fwd_20d_risk_flag_test_auc,fwd_5d_negative_return_flag_train_auc,fwd_5d_negative_return_flag_test_auc,best_abs_train_spearman,best_abs_test_spearman,stable_continuous_target_signs,best_train_auc_edge,train_only_screen_score
stock_row_level,stock_signal_labor_growth_flag,stock,0,0.023742609588002752,0.046252322940326246,0.15224617590582218,0.21003105856739115,0.020016563423895104,0.024246824538439356,-0.014562752355442264,-0.012970943624647279,0.002020740935680533,0.00487492618671957,0.5016475523079913,0.5056358394138945,0.5013054925640079,0.5024481553484238,0.5019242549622737,0.506794704189361,0.5001614925856642,0.4997206622806119,0.020016563423895104,0.024246824538439356,3,0.0019242549622736638,0.02386507334844243
stock_row_level,stock_signal_legal_regulatory_count,stock,0,0.02506034774293611,0.027049349576708653,0.15630843455777416,0.16222725499799456,-0.0037267419689130323,-0.043482176930861316,0.001992150725256078,0.024591703276429802,-0.004905903629926628,-0.008603618905401313,0.4984679207733378,0.4950919724648843,0.4983124390715271,0.4954537976664706,0.4982938150036136,0.49532429879117446,0.5007960906667323,0.500632416839171,0.004905903629926628,0.043482176930861316,3,0.0017061849963864173,0.008318273622699462
stock_row_level,stock_signal_legal_regulatory_flag,stock,0,0.02506034774293611,0.027049349576708653,0.15630843455777416,0.16222725499799456,-0.0037267419689130323,-0.043482176930861316,0.001992150725256078,0.024591703276429802,-0.004905903629926628,-0.008603618905401313,0.4984679207733378,0.4950919724648843,0.4983124390715271,0.4954537976664706,0.4982938150036136,0.49532429879117446,0.5007960906667323,0.500632416839171,0.004905903629926628,0.043482176930861316,3,0.0017061849963864173,0.008318273622699462
stock_row_level,stock_signal_macro_rates_count,stock,0,0.012769232563292246,0.008569068759033656,0.1122772428545751,0.09217179514165734,-0.005790350001683149,0.019422564451738154,0.005103010769396785,0.00550455252572414,0.002446715638344323,0.010695640041233445,0.4984215629193204,0.5024016341750395,0.4999452835970648,0.4999520969480955,0.49914951370465516,0.5021473136762888,0.49971192003640896,0.4991940111905884,0.005790350001683149,0.019422564451738154,2,0.0015784370806796177,0.008947224163042385
stock_row_level,stock_signal_macro_rates_flag,stock,0,0.012769232563292246,0.008569068759033656,0.1122772428545751,0.09217179514165734,-0.005790350001683149,0.019422564451738154,0.005103010769396785,0.00550455252572414,0.002446715638344323,0.010695640041233445,0.4984215629193204,0.5024016341750395,0.4999452835970648,0.4999520969480955,0.49914951370465516,0.5021473136762888,0.49971192003640896,0.4991940111905884,0.005790350001683149,0.019422564451738154,2,0.0015784370806796177,0.008947224163042385
stock_row_level,stock_signal_margin_pressure_count,stock,0,0.009935512460205473,0.021887259962832955,0.0991806334540812,0.14631543942506386,0.03018825348344598,0.0761790953086277,-0.013061941787860578,-0.04886308147843156,0.00809528781910323,-0.0014586106438266029,0.5015234889591865,0.5080084046212621,0.501150332874841,0.5056297288260508,0.5012852517207917,0.5080626483224334,0.4997092549953144,0.5010531740826518,0.03018825348344598,0.0761790953086277,2,0.0015234889591865253,0.033235231401819026
stock_row_level,stock_signal_margin_pressure_flag,stock,0,0.009935512460205473,0.021887259962832955,0.0991806334540812,0.14631543942506386,0.03018825348344598,0.0761790953086277,-0.013061941787860578,-0.04886308147843156,0.00809528781910323,-0.0014586106438266029,0.5015234889591865,0.5080084046212621,0.501150332874841,0.5056297288260508,0.5012852517207917,0.5080626483224334,0.4997092549953144,0.5010531740826518,0.03018825348344598,0.0761790953086277,2,0.0015234889591865253,0.033235231401819026
stock_row_level,stock_signal_market_volatility_count,stock,0,0.0012477697573262743,0.0011356597150526534,0.035301739729885685,0.03368040961841422,-0.010450670355811738,0.02361347748044548,0.003843726178799756,0.015385295216099605,-0.0026423052842019833,0.02418135423407814,0.4996656852403023,0.5004925089291636,0.49994555230356147,0.4995180462212173,0.499738475354562,0.5004580478480944,0.5000325974596901,0.499526936320223,0.010450670355811738,0.02418135423407814,1,0.00033431475969769586,0.01111929987520713
stock_row_level,stock_signal_market_volatility_flag,stock,0,0.0012477697573262743,0.0011356597150526534,0.035301739729885685,0.03368040961841422,-0.010450670355811738,0.02361347748044548,0.003843726178799756,0.015385295216099605,-0.0026423052842019833,0.02418135423407814,0.4996656852403023,0.5004925089291636,0.49994555230356147,0.4995180462212173,0.499738475354562,0.5004580478480944,0.5000325974596901,0.499526936320223,0.010450670355811738,0.02418135423407814,1,0.00033431475969769586,0.01111929987520713
stock_row_level,stock_signal_mna_count,stock,0,0.013748790129791378,0.018480280817674995,0.1164463863748565,0.1346802139832593,-0.00255948228280246,0.01438565545247921,7.46323339592843e-05,-0.018165035516147128,-0.0004961592832394157,-0.00021644623335523056,0.4997275863690383,0.5019862230581535,0.5002873204955567,0.5027353816208899,0.5003173852037649,0.5031444996205726,0.499934760833803,0.5010248218592227,0.00255948228280246,0.018165035516147128,1,0.0003173852037648972,0.0031942526903322543
stock_row_level,stock_signal_mna_flag,stock,0,0.013748790129791378,0.018480280817674995,0.1164463863748565,0.1346802139832593,-0.00255948228280246,0.01438565545247921,7.46323339592843e-05,-0.018165035516147128,-0.0004961592832394157,-0.00021644623335523056,0.4997275863690383,0.5019862230581535,0.5002873204955567,0.5027353816208899,0.5003173852037649,0.5031444996205726,0.499934760833803,0.5010248218592227,0.00255948228280246,0.018165035516147128,1,0.0003173852037648972,0.0031942526903322543
stock_row_level,stock_signal_supply_chain_count,stock,0,0.005492519212155843,0.02384885401610572,0.07390772249818109,0.15257813138919882,0.008292996849920313,0.04952958106527036,-0.0034893125795660397,-0.02448377361530436,-0.0005733983423327378,-0.002233750335407292,0.5010027288787435,0.507450634473407,0.5005673801136737,0.5024862430756619,0.5006910170699825,0.5082900028758911,0.5001603335956023,0.4997848817746442,0.008292996849920313,0.04952958106527036,3,0.0010027288787435307,0.010298454607407375
